iStimSide,iTargSide,iSideFirst,iStim,iGen,sylTarg,sylDist,sylCent,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,expStartText.started,expStartText.stopped,expStartKey.keys,expStartKey.rt,expStartKey.started,expStartKey.stopped,blockStartText.started,blockStartText.stopped,blockStartKey.keys,blockStartKey.rt,blockStartKey.started,blockStartKey.stopped,visCueText.started,visCueText.stopped,fixDot.started,fixDot.stopped,fixDotBlue.started,fixDotBlue.stopped,soundStim.started,soundStim.stopped,trialKey.keys,trialKey.rt,trialKey.started,trialKey.stopped,blockEndText.started,blockEndText.stopped,blockEndKey.keys,blockEndKey.rt,blockEndKey.started,blockEndKey.stopped,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,9.847009300000082,None,space,3.11495049999985,10.797939099999894,None,,,,,,,,,,,,,,,,,,,,,,,,,1,001,2022_Apr_23_1434,expDesign_,2021.2.3,59.886479189971894,
0,0,1,1,1,121,213,1212,0,0,0,0,0,0,0,0,,,,,,,23.94136010000011,None,space,2.1955909999996948,23.94136010000011,None,27.177231799999845,28.178201400000034,28.16164320000007,32.96522760000016,32.96522760000016,None,29.162283320000007,None,"['num_2', 'num_2', 'num_1']","[0.8600225000000137, 1.14812720000009, 1.484097600000041]",32.96522760000016,None,,,,,,,1,001,2022_Apr_23_1434,expDesign_,2021.2.3,59.886479189971894,
0,1,0,0,0,132,321,1221,0,0,0,0,0,1,1,1,,,,,,,,,,,,,41.989281799999844,42.98966130000008,42.97357439999996,47.7773729999999,47.7773729999999,None,43.97453521999987,None,"['num_1', 'num_3', 'num_2']","[0.8396823999996741, 1.199610599999687, 1.5676893999998356]",47.7773729999999,None,,,,,,,1,001,2022_Apr_23_1434,expDesign_,2021.2.3,59.886479189971894,
1,1,1,1,1,131,212,3121,0,0,0,0,0,2,2,2,,,,,,,,,,,,,56.7678163999999,57.768532999999934,57.768532999999934,62.57231950000005,62.57231950000005,None,58.76961842000001,61.58851659999982,"['num_1', 'num_3', 'num_1']","[1.1407152000001588, 1.5727481999997508, 1.9566937999998117]",62.57231950000005,None,,,,,,,1,001,2022_Apr_23_1434,expDesign_,2021.2.3,59.886479189971894,
1,0,0,1,0,121,212,1332,0,0,0,0,0,3,3,3,,,,,,,,,,,,,71.5967685999999,72.5965414000002,72.58021229999986,77.385444,77.385444,None,73.58171872000011,76.40025139999989,"['num_1', 'num_2', 'num_1']","[1.0155916999997316, 1.3278395999996064, 1.6078057999998236]",77.385444,None,,,,,,,1,001,2022_Apr_23_1434,expDesign_,2021.2.3,59.886479189971894,
1,1,0,0,1,213,132,2133,0,0,0,0,0,4,4,4,,,,,,,,,,,,,86.37482659999978,87.37529369999993,87.37529369999993,92.17954499999996,92.17954499999996,None,88.37678792000006,None,"['num_2', 'num_1', 'num_3']","[0.9812510000001566, 1.3495992000002843, 1.7414214000000356]",92.17954499999996,None,,,,,,,1,001,2022_Apr_23_1434,expDesign_,2021.2.3,59.886479189971894,
1,0,0,1,1,123,212,3131,0,0,0,0,0,5,5,5,,,,,,,,,,,,,101.18719210000017,102.18814389999989,102.17057100000011,106.9748169999998,106.9582461,None,103.15508392000001,None,"['num_1', 'num_2', 'num_3']","[1.202521600000182, 1.4587335999999596, 1.7307937000000493]",106.9582461,None,,,,,,,1,001,2022_Apr_23_1434,expDesign_,2021.2.3,59.886479189971894,
0,1,1,0,1,131,212,1212,0,0,0,0,0,6,6,6,,,,,,,,,,,,,115.96504649999997,116.9659757999998,116.94946930000015,121.75320529999999,121.75320529999999,114.98228930000005,117.95033862,None,"['num_1', 'num_3', 'num_1']","[1.2559175999999752, 1.5200286999997843, 1.8159547999998722]",121.75320529999999,114.98228930000005,,,,,,,1,001,2022_Apr_23_1434,expDesign_,2021.2.3,59.886479189971894,
0,0,1,1,0,313,231,1213,0,0,0,0,0,7,7,7,,,,,,,,,,,,,130.76049809999995,131.7609038999999,131.7609038999999,136.5653272999998,136.5653272999998,129.7792674000002,132.76217812000013,135.58095420000018,"['num_3', 'num_1', 'num_3']","[0.7555535000001328, 1.01106209999989, 1.2918417000000773]",136.5653272999998,129.7792674000002,,,,,,,1,001,2022_Apr_23_1434,expDesign_,2021.2.3,59.886479189971894,
1,1,1,0,0,123,231,3213,0,0,0,0,0,8,8,8,,,,,,,,,,,,,145.58918700000004,146.58979739999995,146.5734223999998,151.37712869999996,151.37712869999996,None,147.57389661999977,None,"['num_1', 'num_2', 'num_3']","[0.8959678000001077, 1.1848895000002813, 1.4159604999999829]",151.37712869999996,None,,,,,,,1,001,2022_Apr_23_1434,expDesign_,2021.2.3,59.886479189971894,
1,1,0,0,0,231,323,2212,0,0,0,0,0,9,9,9,,,,,,,,,,,,,160.36751360000017,161.36844220000012,161.36844220000012,166.17236719999983,166.17236719999983,None,162.3693009200002,165.18865400000004,"['num_2', 'num_3', 'num_1']","[1.2288109999999506, 1.5729887000002236, 1.940763699999934]",166.17236719999983,None,,,,,,,1,001,2022_Apr_23_1434,expDesign_,2021.2.3,59.886479189971894,
0,1,0,1,0,313,232,3312,0,0,0,0,0,10,10,10,,,,,,,,,,,,,175.17936360000022,176.18069349999996,176.18069349999996,180.9840491,180.9840491,None,177.18057581999992,None,"['num_3', 'num_1', 'num_3']","[1.05652740000005, 1.497184500000003, 1.9852804000001925]",180.9840491,None,,,,,,,1,001,2022_Apr_23_1434,expDesign_,2021.2.3,59.886479189971894,
1,0,1,0,1,311,232,3131,0,0,0,0,0,11,11,11,,,,,,,,,,,,,189.9917273000001,190.9920729999999,190.9755828000002,195.77990520000003,195.77990520000003,None,191.9764108199998,194.79483290000007,"['num_3', 'num_1', 'num_1']","[0.9971990999997615, 1.3969197999999778, 1.7570552000001953]",195.77990520000003,None,,,,,,,1,001,2022_Apr_23_1434,expDesign_,2021.2.3,59.886479189971894,
1,1,1,0,1,231,313,3313,0,0,0,0,0,12,12,12,,,,,,,,,,,,,204.76966149999998,205.7707819000002,205.7707819000002,210.57473519999985,210.57473519999985,None,206.7720301199998,None,"['num_2', 'num_3', 'num_1']","[1.2257595000000947, 1.537868399999752, 1.977960499999881]",210.57473519999985,None,,,,,,,1,001,2022_Apr_23_1434,expDesign_,2021.2.3,59.886479189971894,
1,0,1,1,0,133,312,2212,0,0,0,0,0,13,13,13,,,,,,,,,,,,,219.58137399999987,220.5826744000001,220.5826744000001,225.38631130000022,225.38631130000022,None,221.58357492000013,None,"['num_1', 'num_3', 'num_3']","[1.7428353000000243, 2.022952499999974, 2.3271365999999034]",225.38631130000022,None,,,,,,,1,001,2022_Apr_23_1434,expDesign_,2021.2.3,59.886479189971894,
0,0,0,1,0,212,321,1332,0,0,0,0,0,14,14,14,,,,,,,,,,,,,234.37715290000006,235.3776409000002,235.3776409000002,240.18204319999995,240.18204319999995,None,236.37852192,239.19746179999993,"['num_2', 'num_1', 'num_2']","[1.0668667999998434, 1.4344372999998996, 1.7790275999996084]",240.18204319999995,None,,,,,,,1,001,2022_Apr_23_1434,expDesign_,2021.2.3,59.886479189971894,
1,0,0,1,0,321,232,2333,0,0,0,0,0,15,15,15,,,,,,,,,,,,,249.17267189999984,250.17317060000005,250.17317060000005,254.9769225,254.9769225,None,251.17379791999983,None,"['num_3', 'num_2', 'num_1']","[1.047903800000313, 1.416243200000281, 1.784154800000124]",254.9769225,None,,,,,,,1,001,2022_Apr_23_1434,expDesign_,2021.2.3,59.886479189971894,
1,1,1,0,0,131,312,1112,0,0,0,0,0,16,16,16,,,,,,,,,,,,,263.9842128999999,264.9849561000001,264.9684006000002,269.7724668000001,269.7724668000001,None,265.96888322000007,None,"['num_1', 'num_3', 'num_1']","[0.9724819000002753, 1.3963587000002917, 1.755814100000407]",269.7724668000001,None,,,,,,,1,001,2022_Apr_23_1434,expDesign_,2021.2.3,59.886479189971894,
0,0,1,0,0,313,232,1221,0,0,0,0,0,17,17,17,,,,,,,,,,,,,278.7790137000002,279.7801679999998,279.7631806999998,284.56734700000015,284.56734700000015,None,280.7643615200001,283.5833425000001,"['num_3', 'num_1', 'num_3']","[1.1534766999998283, 1.8498168999999507, 2.409919699999591]",284.56734700000015,None,,,,,,,1,001,2022_Apr_23_1434,expDesign_,2021.2.3,59.886479189971894,
0,1,0,1,1,131,323,2112,0,0,0,0,0,18,18,18,,,,,,,,,,,,,293.5741601999998,294.57595919999994,294.57595919999994,299.379375,299.379375,None,295.57641732000013,298.395387,"['num_1', 'num_3', 'num_1']","[0.8536384999997608, 1.0851127000000815, 1.349547999999686]",299.379375,None,,,,,,,1,001,2022_Apr_23_1434,expDesign_,2021.2.3,59.886479189971894,
0,1,0,0,1,213,331,1131,0,0,0,0,0,19,19,19,,,,,,,,,,,,,308.36948540000003,309.3705639,309.3705639,314.17413579999993,314.17413579999993,None,310.37193192000007,None,"['num_2', 'num_1', 'num_3']","[0.9868415000000823, 1.2346760999998878, 1.4667313999998441]",314.17413579999993,None,,,,,,,1,001,2022_Apr_23_1434,expDesign_,2021.2.3,59.886479189971894,
0,0,1,1,0,333,121,3311,0,0,0,0,0,20,20,20,,,,,,,,,,,,,323.1986458000001,324.19941659999995,324.18247629999996,328.98641869999983,328.98641869999983,None,325.1831801200002,None,"['num_3', 'num_3', 'num_3']","[0.6623638999999457, 0.9507978000001458, 1.2947951000001012]",328.98641869999983,None,,,,,,,1,001,2022_Apr_23_1434,expDesign_,2021.2.3,59.886479189971894,
0,0,1,0,0,132,313,3311,0,0,0,0,0,21,21,21,,,,,,,,,,,,,337.9607013,338.96056420000014,338.96056420000014,343.76492400000006,343.76492400000006,None,339.96182281999984,None,"['num_1', 'num_3', 'num_2']","[1.2924708000000464, 1.7161458000000493, 2.0197837999999138]",343.76492400000006,None,,,,,,,1,001,2022_Apr_23_1434,expDesign_,2021.2.3,59.886479189971894,
0,1,0,1,0,323,131,3133,0,0,0,0,0,22,22,22,,,,,,,,,,,,,352.7721133,353.7729273,353.7729273,358.5763585999998,358.5763585999998,None,354.7738666199999,357.5926502000002,"['num_3', 'num_2', 'num_3']","[0.7921061000001828, 1.1366170000001148, 1.4484786000002714]",358.5763585999998,None,,,,,,,1,001,2022_Apr_23_1434,expDesign_,2021.2.3,59.886479189971894,
1,0,0,1,1,331,223,2123,0,0,0,0,0,23,23,23,,,,,,,,,,,,,367.5836715999999,368.5842719000002,368.5677979000002,373.3721185999998,373.3721185999998,None,369.5690737199999,None,"['num_3', 'num_3', 'num_1']","[0.764464500000031, 1.0685262000001785, 1.532957400000214]",373.3721185999998,None,,,,,,,1,001,2022_Apr_23_1434,expDesign_,2021.2.3,59.886479189971894,
1,0,1,0,1,313,121,1312,0,0,0,0,0,24,24,24,,,,,,,,,,,,,382.3791666000002,383.3804696000002,383.3804696000002,388.1837624,388.1837624,None,384.38098091999984,None,"['num_3', 'num_1', 'num_3']","[0.9131800000000112, 1.321249500000249, 1.6650447000001805]",388.1837624,None,,,,,,,1,001,2022_Apr_23_1434,expDesign_,2021.2.3,59.886479189971894,
1,1,0,1,1,212,123,3123,0,0,0,0,0,25,25,25,,,,,,,,,,,,,397.1917357000002,398.19174699999985,398.17530179999994,402.97935929999994,402.97935929999994,None,399.17612612000005,401.9948112000002,"['num_2', 'num_1', 'num_2']","[1.3574508000001515, 1.6694271000001208, 1.9497299000004205]",402.97935929999994,None,,,,,,,1,001,2022_Apr_23_1434,expDesign_,2021.2.3,59.886479189971894,
0,1,0,1,1,232,311,3131,0,0,0,0,0,26,26,26,,,,,,,,,,,,,411.9531545,412.95357680000006,412.95357680000006,417.7574645999998,417.7574645999998,None,413.95514182,None,"['num_2', 'num_3', 'num_2']","[1.0432467000000543, 1.7713508000001639, 2.4914131000000452]",417.7574645999998,None,,,,,,,1,001,2022_Apr_23_1434,expDesign_,2021.2.3,59.886479189971894,
0,0,0,0,1,213,132,1231,0,0,0,0,0,27,27,27,,,,,,,,,,,,,426.74791000000005,427.74897409999994,427.74897409999994,432.55287670000007,432.55287670000007,425.78239669999994,428.74953612,None,"['num_2', 'num_1', 'num_3']","[0.7199460000001636, 1.1039747999998326, 1.46404050000001]",432.55287670000007,425.78239669999994,,,,,,,1,001,2022_Apr_23_1434,expDesign_,2021.2.3,59.886479189971894,
1,0,1,0,0,232,313,2213,0,0,0,0,0,28,28,28,,,,,,,,,,,,,441.5433976999998,442.54387970000016,442.54387970000016,447.3480026000002,447.3480026000002,440.5790842000001,443.5447846200001,None,"['num_2', 'num_3', 'num_2']","[0.4769049999999879, 0.8285670000000209, 1.2447154999999839]",447.3480026000002,440.5790842000001,,,,,,,1,001,2022_Apr_23_1434,expDesign_,2021.2.3,59.886479189971894,
0,0,1,0,1,232,323,2313,0,0,0,0,0,29,29,29,,,,,,,,,,,,,456.35546179999983,457.35629289999997,457.35629289999997,462.1604272999998,462.1604272999998,455.3740662,458.35721302000013,461.1757966,"['num_2', 'num_3', 'num_2']","[1.5446846999998343, 1.8723807999999735, 2.2325439999999617]",462.1604272999998,455.3740662,,,,,,,1,001,2022_Apr_23_1434,expDesign_,2021.2.3,59.886479189971894,
0,1,0,0,0,222,311,2212,0,0,0,0,0,30,30,30,,,,,,,,,,,,,471.1669443999999,472.16802289999987,472.16802289999987,476.9716118000001,476.9716118000001,None,473.16892082000015,None,"['num_2', 'num_2', 'num_2']","[0.7893131999999241, 1.221259800000098, 1.5892604000000574]",476.9716118000001,None,,,,,,,1,001,2022_Apr_23_1434,expDesign_,2021.2.3,59.886479189971894,
1,1,1,1,1,121,312,3313,0,0,0,0,0,31,31,31,,,,,,,,,,,,,485.97888079999984,486.9792628,486.9792628,491.78379529999984,491.78379529999984,None,487.98079122,None,"['num_1', 'num_2', 'num_1']","[0.657144000000244, 0.9531549000002997, 1.2494634000004226]",491.78379529999984,None,,,,,,,1,001,2022_Apr_23_1434,expDesign_,2021.2.3,59.886479189971894,
0,1,0,1,0,323,232,3221,1,0,1,0,0,0,0,0,,,,,,,532.9330286999998,None,space,5.1400760000001355,532.9330286999998,None,539.1051329000002,540.1058708999999,540.1058708999999,544.9096104999999,544.9096104999999,None,541.10662522,None,"['num_3', 'num_2', 'num_3']","[1.9149026999998568, 2.2673264000000017, 2.539120499999626]",544.9096104999999,None,499.7906401,None,space,23.11432369999966,499.7906401,None,1,001,2022_Apr_23_1434,expDesign_,2021.2.3,59.886479189971894,
1,0,0,1,0,131,213,3232,1,0,1,0,0,1,1,1,,,,,,,,,,,,,553.9332745000002,554.9343875,554.9174557000001,559.7215884000002,559.7215884000002,None,555.9183804199998,None,"['num_1', 'num_3', 'num_1']","[1.407061099999737, 1.6788982999996733, 1.9910439999998744]",559.7215884000002,None,,,,,,,1,001,2022_Apr_23_1434,expDesign_,2021.2.3,59.886479189971894,
1,0,1,0,1,121,232,2321,1,0,1,0,0,2,2,2,,,,,,,,,,,,,568.7120531,569.7126551000001,569.7126551000001,574.5165489000001,574.5165489000001,None,570.7143514199998,573.5325511000001,"['num_1', 'num_2', 'num_1']","[0.9400198999996974, 1.2040517999998883, 1.4523752000000059]",574.5165489000001,None,,,,,,,1,001,2022_Apr_23_1434,expDesign_,2021.2.3,59.886479189971894,
1,0,0,0,0,112,333,1332,1,0,1,0,0,3,3,3,,,,,,,,,,,,,583.5247075000002,584.5249064,584.5249064,589.3287123,589.3287123,None,585.52577562,None,"['num_1', 'num_1', 'num_2']","[1.0084098000002086, 1.3358398000000307, 1.6961629000002176]",589.3287123,None,,,,,,,1,001,2022_Apr_23_1434,expDesign_,2021.2.3,59.886479189971894,
1,1,1,0,0,212,323,2331,1,0,1,0,0,4,4,4,,,,,,,,,,,,,598.3193606999998,599.3199912,599.3032469999998,604.1075126999999,604.1075126999999,None,600.3041491199998,None,"['num_2', 'num_1', 'num_2']","[0.9251125000000684, 1.197131200000058, 1.4691361000000143]",604.1075126999999,None,,,,,,,1,001,2022_Apr_23_1434,expDesign_,2021.2.3,59.886479189971894,
1,1,0,1,0,121,213,3323,1,0,1,0,0,5,5,5,,,,,,,,,,,,,613.1143041999999,614.1153144,614.1153144,618.9189535,618.9189535,None,615.1160756199998,None,"['num_1', 'num_2', 'num_1']","[0.5138277000000926, 0.785818200000449, 1.0418412000003627]",618.9189535,None,,,,,,,1,001,2022_Apr_23_1434,expDesign_,2021.2.3,59.886479189971894,
0,0,0,0,1,231,313,1211,1,0,1,0,0,6,6,6,,,,,,,,,,,,,627.9429565999999,628.9438790999998,628.9271251,633.7312003000002,633.7312003000002,None,629.92792092,None,"['num_2', 'num_3', 'num_1']","[0.6456304999996973, 0.9975587999997515, 1.3816104999996242]",633.7312003000002,None,,,,,,,1,001,2022_Apr_23_1434,expDesign_,2021.2.3,59.886479189971894,
0,0,1,1,0,233,121,2232,1,0,1,0,0,7,7,7,,,,,,,,,,,,,642.7050272000001,643.7057905000001,643.7057905000001,648.5094828000001,648.5094828000001,None,644.70656122,None,"['num_2', 'num_3', 'num_3']","[1.0829973999998401, 1.395126099999743, 1.6834507999997186]",648.5094828000001,None,,,,,,,1,001,2022_Apr_23_1434,expDesign_,2021.2.3,59.886479189971894,
0,0,1,0,1,123,312,1312,1,0,1,0,0,8,8,8,,,,,,,,,,,,,657.5001069999998,658.5008776,658.5008776,663.3046015,663.3046015,None,659.5020150199999,662.3203324000001,"['num_1', 'num_2', 'num_3']","[0.8002790999998979, 1.0560639000000265, 1.2960496999999123]",663.3046015,None,,,,,,,1,001,2022_Apr_23_1434,expDesign_,2021.2.3,59.886479189971894,
1,0,1,1,1,122,231,1311,1,0,1,0,0,9,9,9,,,,,,,,,,,,,672.2948643,673.2958681999999,673.2958681999999,678.0999284999998,678.0999284999998,None,674.2969675199998,None,"['num_1', 'num_2', 'num_2']","[1.6048452999998517, 1.900627600000007, 2.140665099999751]",678.0999284999998,None,,,,,,,1,001,2022_Apr_23_1434,expDesign_,2021.2.3,59.886479189971894,
1,0,1,1,1,131,312,1333,1,0,1,0,0,10,10,10,,,,,,,,,,,,,687.1075654000001,688.1083579000001,688.1083579000001,692.9117178000001,692.9117178000001,686.1420030999998,689.1086244200002,None,"['num_1', 'num_3', 'num_1']","[1.0329956999999013, 1.3932598000001235, 1.7451279000001705]",692.9117178000001,686.1420030999998,,,,,,,1,001,2022_Apr_23_1434,expDesign_,2021.2.3,59.886479189971894,
0,1,1,0,0,311,123,2312,1,0,1,0,0,11,11,11,,,,,,,,,,,,,701.9357770000001,702.9368316999999,702.9196096000001,707.7237347,707.7237347,None,703.9210002199999,706.7401734999999,"['num_3', 'num_1', 'num_1']","[0.6764787000001888, 0.9730844000000616, 1.2448669000000336]",707.7237347,None,,,,,,,1,001,2022_Apr_23_1434,expDesign_,2021.2.3,59.886479189971894,
0,0,1,1,1,333,121,2332,1,0,1,0,0,12,12,12,,,,,,,,,,,,,716.7316049000001,717.7315368999998,717.7151758,722.5192658000001,722.5192658000001,None,718.7161662200002,None,"['num_3', 'num_3', 'num_3']","[0.6733314000002792, 0.8975534000001062, 1.1456425999999738]",722.5192658000001,None,,,,,,,1,001,2022_Apr_23_1434,expDesign_,2021.2.3,59.886479189971894,
1,0,1,1,0,312,221,3121,1,0,1,0,0,13,13,13,,,,,,,,,,,,,731.5262379999999,732.5276087000002,732.5276087000002,737.3314516,737.3314516,None,733.52796542,None,"['num_3', 'num_1', 'num_2']","[1.0051846000001206, 1.509463400000186, 1.9173251000001983]",737.3314516,None,,,,,,,1,001,2022_Apr_23_1434,expDesign_,2021.2.3,59.886479189971894,
0,1,0,1,0,223,132,2322,1,0,1,0,0,14,14,14,,,,,,,,,,,,,746.3378699,747.3387787000001,747.3221942,752.1260152,752.1260152,None,748.3230902199999,None,"['num_2', 'num_2', 'num_3']","[0.6590329000000565, 0.9868285000002288, 1.3946475000002465]",752.1260152,None,,,,,,,1,001,2022_Apr_23_1434,expDesign_,2021.2.3,59.886479189971894,
1,0,1,0,0,131,312,2112,1,0,1,0,0,15,15,15,,,,,,,,,,,,,761.1330874999999,762.1346521999999,762.1175223999999,766.9212296000001,766.9212296000001,None,763.1181852199999,None,"['num_1', 'num_3', 'num_1']","[1.2477268000002368, 1.7592090000002827, 2.1833684000002904]",766.9212296000001,None,,,,,,,1,001,2022_Apr_23_1434,expDesign_,2021.2.3,59.886479189971894,
0,0,1,1,0,232,323,2313,1,0,1,0,0,16,16,16,,,,,,,,,,,,,775.9131990999999,776.9133198,776.9133198,781.7164972,781.7164972,None,777.9143998199999,None,"['num_2', 'num_3', 'num_2']","[0.7085716999999931, 1.06015380000008, 1.348920200000066]",781.7164972,None,,,,,,,1,001,2022_Apr_23_1434,expDesign_,2021.2.3,59.886479189971894,
0,0,0,0,1,123,231,2332,1,0,1,0,0,17,17,17,,,,,,,,,,,,,790.7238201999999,791.7251488000002,791.7251488000002,796.5285568999998,796.5285568999998,None,792.7252168199999,None,"['num_1', 'num_2', 'num_3']","[0.8880516999997781, 1.1519675999998071, 1.376133899999786]",796.5285568999998,None,,,,,,,1,001,2022_Apr_23_1434,expDesign_,2021.2.3,59.886479189971894,
0,1,0,1,1,213,321,1311,1,0,1,0,0,18,18,18,,,,,,,,,,,,,805.5359018999998,806.5362731999999,806.5203126000001,811.3237432999999,811.3237432999999,None,807.5205785200002,810.3396542999999,"['num_2', 'num_1', 'num_3']","[1.1168565999996645, 1.4930719999997564, 1.8130091999996694]",811.3237432999999,None,,,,,,,1,001,2022_Apr_23_1434,expDesign_,2021.2.3,59.886479189971894,
1,1,1,0,0,131,323,1123,1,0,1,0,0,19,19,19,,,,,,,,,,,,,820.3142604999998,821.3150334000002,821.3150334000002,826.1194627999998,826.1194627999998,None,822.3164204199999,None,"['num_1', 'num_3', 'num_1']","[0.9772832999997263, 1.2410743999998886, 1.536589599999843]",826.1194627999998,None,,,,,,,1,001,2022_Apr_23_1434,expDesign_,2021.2.3,59.886479189971894,
1,0,1,1,0,332,121,2113,1,0,1,0,0,20,20,20,,,,,,,,,,,,,835.1427764999999,836.1435554999998,836.1266728999999,840.9309721999998,840.9309721999998,None,837.1274577199998,None,"['num_3', 'num_3', 'num_2']","[0.7338213000002725, 1.0386164000001372, 1.42992890000005]",840.9309721999998,None,,,,,,,1,001,2022_Apr_23_1434,expDesign_,2021.2.3,59.886479189971894,
0,1,0,1,1,313,231,3323,1,0,1,0,0,21,21,21,,,,,,,,,,,,,849.9386269000001,850.9392785999999,850.9218440999998,855.7262919999998,855.7262919999998,None,851.92296692,None,"['num_3', 'num_1', 'num_3']","[1.0902046000001064, 1.386618499999713, 1.6827379000001201]",855.7262919999998,None,,,,,,,1,001,2022_Apr_23_1434,expDesign_,2021.2.3,59.886479189971894,
0,0,0,0,1,221,133,3113,1,0,1,0,0,22,22,22,,,,,,,,,,,,,864.7167985000001,865.7169319999998,865.7007054999999,870.5047033999999,870.5047033999999,None,866.70173932,None,"['num_2', 'num_2', 'num_1']","[0.6800585999999385, 0.9198802999999316, 1.1683708999998998]",870.5047033999999,None,,,,,,,1,001,2022_Apr_23_1434,expDesign_,2021.2.3,59.886479189971894,
1,0,0,0,1,213,321,1221,1,0,1,0,0,23,23,23,,,,,,,,,,,,,879.5120704000001,880.5126521000002,880.5126521000002,885.3162136999999,885.3162136999999,None,881.5134101200002,None,"['num_2', 'num_1', 'num_3']","[0.6122270000000753, 0.9722556000001532, 1.316320999999789]",885.3162136999999,None,,,,,,,1,001,2022_Apr_23_1434,expDesign_,2021.2.3,59.886479189971894,
0,1,1,0,0,313,232,1122,1,0,1,0,0,24,24,24,,,,,,,,,,,,,894.3409099999999,895.3411144000002,895.3244147999999,900.1280436000002,900.1280436000002,None,896.32535002,None,"['num_3', 'num_1', 'num_3']","[1.0566329999996924, 1.424423399999796, 1.7847195999997894]",900.1280436000002,None,,,,,,,1,001,2022_Apr_23_1434,expDesign_,2021.2.3,59.886479189971894,
1,1,0,0,1,312,231,2133,1,0,1,0,0,25,25,25,,,,,,,,,,,,,909.1021660000001,910.1029014999999,910.1029014999999,914.9067664999998,914.9067664999998,None,911.1034244200001,None,"['num_3', 'num_1', 'num_2']","[1.1336968000000525, 1.422169599999961, 1.685557499999959]",914.9067664999998,None,,,,,,,1,001,2022_Apr_23_1434,expDesign_,2021.2.3,59.886479189971894,
0,1,0,1,1,212,323,2133,1,0,1,0,0,26,26,26,,,,,,,,,,,,,923.8976345000001,924.8978265999999,924.8978265999999,929.7017546000002,929.7017546000002,None,925.89908222,None,"['num_2', 'num_1', 'num_2']","[0.8349559999996927, 1.1787568999998257, 1.5149303999996846]",929.7017546000002,None,,,,,,,1,001,2022_Apr_23_1434,expDesign_,2021.2.3,59.886479189971894,
1,1,1,1,1,121,212,2122,1,0,1,0,0,27,27,27,,,,,,,,,,,,,938.7094013999999,939.7097871999999,939.7097871999999,944.5142826000001,944.5142826000001,937.7267471,940.7113160199998,None,"['num_1', 'num_2', 'num_1']","[1.0382595999999467, 1.3101142999998956, 1.5825058999998873]",944.5142826000001,937.7267471,,,,,,,1,001,2022_Apr_23_1434,expDesign_,2021.2.3,59.886479189971894,
0,1,0,0,0,323,232,2121,1,0,1,0,0,28,28,28,,,,,,,,,,,,,953.5208515999998,954.5217388000001,954.5217388000001,959.3258851,959.3258851,None,955.5226453199999,None,"['num_3', 'num_2', 'num_3']","[1.2183328999999503, 1.7868067999997947, 2.6186071999995875]",959.3258851,None,,,,,,,1,001,2022_Apr_23_1434,expDesign_,2021.2.3,59.886479189971894,
1,1,0,1,0,123,312,1223,1,0,1,0,0,29,29,29,,,,,,,,,,,,,968.3163337000001,969.3168673999999,969.3168673999999,974.1212639999999,974.1212639999999,None,970.3180691200001,973.1371625000002,"['num_1', 'num_2', 'num_3']","[1.9755566999997427, 2.2227318000000196, 2.478937099999712]",974.1212639999999,None,,,,,,,1,001,2022_Apr_23_1434,expDesign_,2021.2.3,59.886479189971894,
1,1,1,0,1,132,321,2231,1,0,1,0,0,30,30,30,,,,,,,,,,,,,983.1116090999999,984.1129755000002,984.1129755000002,988.9159196999999,988.9159196999999,None,985.1129932199998,None,"['num_1', 'num_3', 'num_2']","[0.7644513000000188, 1.0204450999999608, 1.2765896999999313]",988.9159196999999,None,,,,,,,1,001,2022_Apr_23_1434,expDesign_,2021.2.3,59.886479189971894,
0,1,0,0,1,313,231,1133,1,0,1,0,0,31,31,31,,,,,,,,,,,,,997.9239883999999,998.9244137000001,998.9074654000001,1003.7115199999998,1003.7115199999998,None,999.90864552,None,"['num_3', 'num_1', 'num_3']","[0.9933130000003985, 1.3288413000000219, 1.6408078000004025]",1003.7115199999998,None,,,,,,,1,001,2022_Apr_23_1434,expDesign_,2021.2.3,59.886479189971894,
0,1,0,0,1,321,233,3113,2,0,2,0,0,0,0,0,,,,,,,1206.3738349999999,None,space,1.9784585000002153,1206.3738349999999,None,1209.3930068,1210.3938754,1210.3938754,1215.1984846999999,1215.1810340000002,None,1211.39492792,None,None,,1215.1810340000002,None,1011.7354347,None,space,184.60103199999958,1011.7354347,None,1,001,2022_Apr_23_1434,expDesign_,2021.2.3,59.886479189971894,
1,1,0,0,1,121,313,2111,2,0,2,0,0,1,1,1,,,,,,,,,,,,,1224.1885493,1225.1897347,1225.1897347,1229.9930522,1229.9930522,None,1226.19007942,1229.0090609,None,,1229.9930522,None,,,,,,,1,001,2022_Apr_23_1434,expDesign_,2021.2.3,59.886479189971894,
